speech_date,text,speaker_party,speaker_riding,speaker_name,speaker_gender
2018-10-16,"Mr. Speaker, absolutely, and as I said at the beginning of my speech we are supportive of the government. I thank the minister and shadow minister for their work. What I was talking about is my concern about the implementation of it going forward. 
I appreciate the member's point of view as to what happened. We can all take a look at the committee Hansard to determine what happened and what was actually said. 
I would just remind members that it is easy to get caught up in trying to make sure to defend a position without necessarily thinking all of the aspects through, and as it was said with respect to this report from the U.K., the culture is deference, subservience, acquiescence and silence. In that moment when the word “neanderthal” was used, it would have been very simple for the minister to apologize and withdraw it right away. He chose not to. That is the point of contention that I have. 
By the way, for the member to submit here for the House that because he was provoked it was okay is a part of a word that I cannot say, but it is shameful.",Conservative,Milton,Lisa Raitt,Woman
2018-10-16,"Mr. Speaker, I appreciate the reminder that people who have been victims may be watching and if they are, they should definitely come forward and go through the process that currently exists, as well as the future process.
With respect to the substantive question on the amendment that was proposed and not accepted by the government, I was not privy to the discussions of the committee, but having sat on a subcommittee with respect to harassment and the review of our code of conduct, I know we and the minister would have received good advice, both from the folks involved on the human resources side and those involved on the legal side, and it is not easy to decide. Amendments like this do not make it into a bill like this because we want it to be as bipartisan as possible.
I respect the point of view of the government that it chose to not accept that amendment. We support the bill as it is before us.",Conservative,Milton,Lisa Raitt,Woman
2018-10-16,"Mr. Speaker, I want to thank my hon. colleague for her passionate speech. It was very well thought out and measured. She is somebody I respect dearly.
We have a Prime Minister who, in the last session, called the member for Thornhill a derogatory term. My colleague gave a couple of examples of where the Prime Minister thought it was appropriate to stoop to name calling. There was also the time when Motion No. 6 was being debated. Everyone remembers the “elbowgate” incident, where he felt it was appropriate, as he walked across the aisle, to swear at the opposition members and then physically grab our colleague and direct him to his seat. That was totally inappropriate.
I am a father of three beautiful daughters. With respect to the incident involving a reporter earlier on, I want to mention what the Prime Minister said in answer to this. First, he did not remember the incident and then he said, “I do not feel that I acted inappropriately in any way, but I respect the fact that someone else might have experienced that differently.” He went on to add, “This lesson that we are learning, and I’ll be blunt about it, often a man experiences an interaction as being benign or not inappropriate and a woman, particularly in a professional context, can experience it differently and we have to respect that and reflect on that.” That is not an admission of guilt. Indeed, it is a denial that the incident even happened. Is this not the same as the #MeToo movement now, when men in power are saying they thought it was consensual?
I was appalled when the Prime Minister offered that as an explanation. I expected more from the Prime Minister, regardless of who he is or where he is from. It is disappointing for me. I am glad to stand up on this and I will now offer my hon. colleague an opportunity to comment.",Conservative,Cariboo—Prince George,Todd Doherty,Man
2018-10-16,"Mr. Speaker, I will go back to what I believe was the gold-plated standard on how the board in the U.K. dealt with this yesterday, which was:
 We fully accept the need for change and...are determined to learn lessons from the report. We apologise for past failings and are committed to changing our culture for the better. 
This is the message that should be brought up every time something like this happens. We apologize and move on, be it Neanderthal, be it ambulance chaser or be it whatever happened at Kokanee many years ago. 
However, on the member's point, and what I find interesting, it is a predilection of individuals in the world in general. Every time an issue is brought up that makes the government uncomfortable, its response is basically that we are remembering it differently. It just happened again with the member opposite. She who told me that I did not remember the incident at committee the same way, so she explained what actually had happened and why I should not have been upset by it. That is exactly what happened in the last incident as well.
 There is a colloquial term for it and I will not use it because it is a silly term. However, in order to bring integrity to serious legislation like this we need to see the actions of the government as being serious, considering how it appears to people, not just that justice is done but that justice is seen to be done.",Conservative,Milton,Lisa Raitt,Woman
2018-10-16,"Mr. Speaker, I will not take lessons from anyone who tells me what I can and cannot say in the House of Commons. I get to say what I want to say. This is what is on my mind and in my heart. I am very concerned by the lack of balance, fair and equitable treatment when it comes to how the Prime Minister is treated with respect to obvious incidents of misconduct. As a result, I chose to use those examples in my speech, and I regret nothing.",Conservative,Milton,Lisa Raitt,Woman
2018-10-16,"Mr. Speaker, I thank my colleague from Jonquière for her fine speech. I want her to know that I was part of the group of people who were listening.
I just want to reiterate that we are in favour of the principle of the bill, and that this is progress and a step in the right direction.
In answering my colleague's question, the hon. member pointed out that the Canada Labour Code should have been more specific so as to provide guidelines and standards for improving the situation at workplaces in every business governed by the federal Labour Code. As the hon. member mentioned earlier, there are certain conditions unique to Quebec.
I have a question for my colleague. We all agree that guidelines would be a good thing. I know that she will speak from her experience as a leader at the company where she worked, specifically Canada Post. Does she not agree that every case is unique, that every workplace has its own set of specifics in terms of gender balance, the male-female dynamic, the authority relationships?
It seems to me that setting guidelines is kind of the same as establishing basic principles, but the fact is that it is up to each individual employer and each individual employee to work together to improve things, right?
Does my colleague agree that, regardless of whether the law says so, the most important factor is the good intentions of the people who work in those workplaces every day?",Conservative,Louis-Saint-Laurent,Gérard Deltell,Man
2018-10-16,"Mr. Speaker, I will be sharing my time with the member for Sherwood Park—Fort Saskatchewan. 
I would not say that I am pleased to rise to speak in the debate today, but I think it is an important debate we are having on a very important issue that impacts women and men throughout the world.
 I will quickly go over what the bill would do and where it is at in the process, and then I would like to share some personal reflections on why the bill would be so important.
On November 7, 2017, the Minister of Employment, Workforce Development and Labour introduced Bill C-65, which would amend the Labour Code on harassment and violence, the Parliamentary Employment and Staff Relations Act and the Budget Implementation Act, 2017. It has been through the process, and we are talking today about some Senate amendments. 
Part 1 of the bill would amend the Labour Code to strengthen the existing framework for the prevention of harassment and violence, including sexual harassment and sexual violence, in the workplace. Part 2 would amend part III of the Parliamentary Employment and Staff Relations Act with respect to the application of part II of the Canada Labour Code to parliamentary employers and employees, without limiting in any way powers and privileges. Part III looks at a transitional budget.
For those who are watching who do not think Parliament comes together to try to do things that are important, this is an example of where all parties participated thoughtfully in the debate on this bill. They knew it was important. The Senate amendments were proposed in the House and were accepted. Amendments were proposed in the Senate, and the vast majority were accepted. When they were not accepted, there was a reasonable rationale provided as to why those particular amendments were not seen as helpful for this legislation. 
I think we have agreement here that the bill is important and that we need to move forward with it. It really is a bit of an awakening, which perhaps has taken too long. 
It is interesting, as we are debating the bill here today, that yesterday there was an important report released in the British Parliament on sexual harassment in the workplace. Some of the things said there, as my colleague referenced earlier, are important, because the same thoughts apply here.
 There have been disturbing cases that have been tolerated and concealed for too long. Certainly when we look at what has been happening since I have been here, which is 10 years, cases have become more public. We have struggled with how we deal with them. However, do not for a minute think that there were no issues prior to those 10 years. These issues have been here as long as the House has been meeting. 
The British Parliament's response was to apologize for the past failings and to commit to change the culture. Hopefully, not only would we pass this piece of proposed legislation, we would also recognize and make a commitment to change. 
The British Parliament described a culture of “deference, subservience, acquiescence and silence”. Those are very disturbing words, but they relate to what the impact was of that attitude of deference, subservience, acquiescence and silence on the people or the victims who were impacted. It was hugely distressing and long-lasting, and in many cases, had a devastating impact on people's lives. This is a serious issue that we are coming to a point of awareness on.
Of course, as we enter into these debates, we always look into our past and reflect on our own careers and experiences. 
As I was considering this piece of legislation and how I felt about it, I reflected back to my first role in a management position. This was back in the 1980s. I was thrilled to be given an opportunity to have a pretty important job for someone in her late 20s. I answered to a board of directors. The chairman of the board of directors would come to the office to visit quite regularly, and it quickly became apparent that when this chair of the board of directors was coming to the office, we either wanted someone else in the office with us or we needed to be out and about, because he thought nothing of grabbing a person and trying to sit her on his lap. It was the chairman of the board. As members can imagine, it was creepy, and it was highly inappropriate and uncomfortable, but what was at play here was that he was the chairman of the board, and I was in my late 20s. Acquiescence, silence, and just trying to avoid the situation was how one dealt with it. That was the example I should have brought. It was something that was sort of personal. As a nurse, I have certainly dealt with some very horrific abuses, but this was creepy and uncomfortable, and it was wrong. 
This brings me to another issue I found very disturbing this year. As we are coming to an awareness of this issue, we are starting to talk about it, and we are trying to put policies in place. That was the story this summer in terms of the issue of the person in the highest office in this country and an incident many years ago, from his past, at a music festival, where there was an inappropriate interaction with a journalist. I have to give the journalist credit. She was very uncomfortable with the situation, and she acted on it. Unlike what I had done many years ago, when I just tried to avoid the situation, she acted on it. She wrote an editorial, at which time the response of the Prime Minister was quite telling: Had he known that she worked for a national newspaper, he might not have done it. Perhaps he thought that she worked for a small-town newspaper, and it was okay. Sometimes, for people who have famous names and are handsome, those sorts of advances are welcome, but clearly they are not always welcome.
In Canada, most people would say that this was a lot of years ago, it was an incident that was not too terrible, that we can see, so let us just move on, or he should make the appropriate comments and move on. 
What happened next, though, is what was the most offensive to me. Instead of just saying, “It was a long time ago. I apologize. Obviously, there was something that was very uncomfortable, and I will endeavour to never let that sort of thing happen again,” or, “It was related to a time in my past when I was having a difficult time,” he did not say that. We did not get that message. At first he remembered being in Creston but did not think he had any negative interactions.
The next comments we got directly from the Prime Minister were, “We've all been reflecting on past behaviours. There is a collective awakening going on and we need to take opportunities to reflect on it”. 
He went on to say, “often a man experiences an interaction as being benign or not inappropriate and a woman, particularly in a professional context, can experience it differently”.
I remember being in a professional context and having something happen that was incredibly inappropriate, and those comments were insulting. It should have been very easy for the Prime Minister to say, “I was young. I had had too many beers, I did something that was foolish, and I am sorry”. Instead, he gave us this kind of nonsense. It was so offensive.
 It was not about awareness. It was not about moving on. It was something that was terribly troubling, and I wish he could make it better. I wish he could make it right.
In closing, this is an important piece of legislation. It is incumbent on people that when they set a standard, they reflect on their past and are honest and do not try to say that they would have seen things differently and as a benign, professional interaction. 
I will be happy to support this legislation, but there are many things that we in this House need to continue to reflect upon.",Conservative,Kamloops—Thompson—Cariboo,Cathy McLeod,Woman
2018-10-16,"Mr. Speaker, I agree that we have made tremendous progress and are actually talking about this issue, but there is a lot more we need to do.
I have to go back to the comment of the Prime Minister that he was a feminist prime minister, and then he said, “often a man experiences an interaction as being benign or not inappropriate and a woman, particularly in a professional context, can experience it differently”. It shows me that we have a lot more to do.",Conservative,Kamloops—Thompson—Cariboo,Cathy McLeod,Woman
2018-10-16,"Mr. Speaker, this is one of those bills on which there was substantial work done at committee. I was not on the committee, but I understand that amendments were accepted by parties on all sides of the House, and a number of Senate amendments were also accepted. Where amendments were not accepted, the government gave a reasonable rationale. No bill is ever perfect, but we are certainly in a very good place to start.",Conservative,Kamloops—Thompson—Cariboo,Cathy McLeod,Woman
2018-10-16,"Mr. Speaker, the parliamentary secretary and our hon. colleagues have said how far we have come with respect to the #MeToo movement. Perhaps we have come far, but the Prime Minister missed a very real opportunity to stand up and be a leader this summer, instead of deflecting and denying in his answer about the serious allegation of groping.
I am wondering if my hon. colleague feels that the Prime Minister had a real opportunity to come forward and show true leadership and right a past wrong.",Conservative,Cariboo—Prince George,Todd Doherty,Man
2018-10-16,"Mr. Speaker, when that story first came out, I asked myself who has not done something in the past that was perhaps wrong and that the person feels uncomfortable about. What does one do when one recognizes something? Yes, it was 18 years ago, but the Prime Minister himself has said that there is no timeline on being held accountable. An acceptable answer would have been, “It happened a long time ago. I was young, it was wrong, I am so sorry I made this young journalist feel uncomfortable, and I apologize.” Instead, we get that the rules apply to everyone else, but they do not apply to Liberals.",Conservative,Kamloops—Thompson—Cariboo,Cathy McLeod,Woman
2018-10-16,"Mr. Speaker, I am pleased to have the opportunity to debate Bill C-65 in the House today. This bill represents a major step forward in enhancing the rights of victims of sexual harassment and violence.
I would like to begin my thanking my Conservative colleagues who sit on the Standing Committee on Human Resources, Skills and Social Development and the Status of Persons with Disabilities for their excellent work on this bill. They successfully brought in a number of changes to the bill. For instance, they proposed a change aimed at transferring certain powers from the Minister of Labour to the deputy minister, a non-partisan civil servant. This change ensures that there can be no appearance of political interference in an investigation into complaints of sexual harassment committed by a member of the House.
I have spoken before in this House about the #MeToo movement in general and its importance. It is a movement that has had a powerful impact. It has helped women who are survivors to see that they are not alone. It has helped many men who were previously unaware to gain a greater understanding of the all too common experience of harassment and violence that has affected the lives of many women. I have always believed that men need to seek to engage these conversations in a supportive way, especially in terms of talking to and challenging other men about their behaviour. We all need to be part of the solution.
Before getting elected, I had the honour of serving on the board of a local organization called Saffron, which provides public education programs aimed at prevention, as well as counselling and support to survivors. Saffron was obviously engaged with these issues long before the #MeToo movement but it has found a significant increase in the number of people coming to it for counselling ever since the movement began. This growth is the result of people coming forward to talk about historic trauma, events that have happened in their past, maybe even decades ago, that they had not felt ready or empowered to speak about even in private until the current moment. It is certainly positive that people are now feeling able to come forward and discuss things that have happened to them in the past. 
There is one particular issue, perhaps challenge, that I want to discuss today with respect to the #MeToo movement. I read with interest some discussion in the news recently revisiting the actions of former U.S. president Bill Clinton with a former White House intern. Hillary Clinton told a CBS correspondent that the relationship between the most powerful person in the world and an intern did not constitute an abuse of power because the 22-year-old intern was an adult. 
About the interaction itself, that intern, Monica Lewinsky, recently wrote an essay in Vanity Fair, and I want to quote a passage from it. She wrote: 
 Just four years ago, in an essay for this magazine, I wrote the following: “Sure, my boss took advantage of me, but I will always remain firm on this point: it was a consensual relationship. Any ‘abuse’ came in the aftermath, when I was made a scapegoat in order to protect his powerful position.” I now see how problematic it was that the two of us even got to a place where there was a question of consent. Instead, the road that led there was littered with inappropriate abuse of authority, station, and privilege. (Full stop.) 
 Now, at 44, I’m beginning (just beginning) to consider the implications of the power differentials that were so vast between a president and a White House intern. I’m beginning to entertain the notion that in such a circumstance the idea of consent might well be rendered moot. (Although power imbalances—and the ability to abuse them—do exist even when the sex has been consensual.) 
 But it’s also complicated. Very, very complicated. The dictionary definition of “consent”? “To give permission for something to happen.” And yet what did the “something” mean in this instance, given the power dynamics, his position, and my age? Was the “something” just about crossing a line of sexual (and later emotional) intimacy? (An intimacy I wanted—with a 22-year-old’s limited understanding of the consequences.) He was my boss. He was the most powerful man on the planet. He was 27 years my senior, with enough life experience to know better. He was, at the time, at the pinnacle of his career, while I was in my first job out of college. 
I think this episode from American politics and the striking contrast between Hillary Clinton's words and Monica Lewinsky's words are important for our understanding of the #MeToo movement and the dynamics around harassment which can exist in the workplace. The continuing way in which this episode is regarded by many partisan Liberal progressives is, I think, important as well. 
The #MeToo movement calls on us to set a new standard for behaviour, to demand women be treated with respect, and to hold those responsible for violence and/or harassment accountable. That standard of behaviour and the appropriate standard of evidence associated with accountability must be set in a consistent way. There ought not to be a Republican standard and a Democrat standard, a Conservative standard and a Liberal standard. There ought not to be a difference between a prime minister of Canada standard and a leader of the Ontario PC Party standard. There must be a human standard enforced in the same way in all cases.
Failure to apply an equivalent standard across parties allows any perpetrator to use political divisions and inconsistent application of standards as an excuse to avoid accountability. The infection of partisanship into the evaluation of cases very clearly risks weakening the universality of condemnation that should be associated with these kinds of abuses of power.
As an avowed partisan, I do understand the temptation to stand by one's man while firing arrows across the aisle. Standing with one's team is the instinctive human response, further enforced by the norms of our political system.
The #MeToo movement undoubtedly provides political parties with an opportunity to accuse their opponents and perhaps also even an excuse to purge unpopular people from their own ranks. We see elements of this as well of someone possibly being purged on the basis of allegations but also the same person having substantial policy disagreements with the leadership of the party.
Those of us who believe in the importance of this movement must ensure we resist the temptation to evaluate allegations through a partisan lens. This movement is too important for its impact to be lost in partisan rancour. That is true on either side of the border.
As with Bill Clinton, we also had a case here in Canada where a powerful self-identified progressive and feminist leader faced serious allegations of sexual misconduct. It has been alleged, and we have talked about this in the House, that the Prime Minister was involved in the past in a “groping” incident. This allegation was made against the Prime Minister before he had entered politics. Those who talk about believing women and believing these allegations need to consider it seriously and seek to put aside their partisan hats when they make those evaluations.
In response to these allegations, the Prime Minister has said that people can experience things differently. That is perplexing, in so far as it is true people can have a different response to the same events, but events are events. In the question of appropriate behaviour, there is a subjective as well as an objective element in harassment. Certainly, the word “groping” being used in the editorial implies very strongly the crossing of an objective line.
I do wonder parenthetically what the response of my friends on the left would have been if Justice Brett Kavanaugh had said in response to allegations against him that people experience things differently. As well, the response from members of this House is interesting. The minister responsible for bringing forward this legislation, the former minister for the status of women, had the following to say about the Prime Minister's response to these events:
 I'm actually proud of a prime minister that understands that you can believe that you didn't have negative interactions with someone—I think we can think about this in all kinds of different situations—and find out later that someone perceived that interaction in a completely different way, and reflect on how our behaviour and the way that we make our way in the world impacts other people. 
Of course, we should consider how certain things can affect the subjective experience of others, but there is an objective element to inappropriate behaviour. There are things a person ought not do to another person and ought to know, and yet we have the former status of women minister standing up for the Prime Minister in this context. I would have thought that the role of the minister for the status of women would be to speak to the Prime Minister and cabinet on behalf of women, not to be defending the Prime Minister's action in every case, including in allegations of inappropriate action toward women.
The #MeToo movement responds to a reality that some men, who have often enjoyed disproportionate power and prestige in the workplace, take advantage of their position at the expense of women. It should trouble us then if the way in which the adjudication and debate about #MeToo allegations works out in practice is to make examples of some men while still allowing some of the most privileged and self-identified progressives to escape being held accountable. These are serious challenges that we must face up to as we go forward.",Conservative,Sherwood Park—Fort Saskatchewan,Garnett Genuis,Man
2018-10-16,"Mr. Speaker, certainly every time there have been cases of this, and I can think of some not impacting our caucus in particular but affecting our sister parties at other levels, there has been a very strong and very swift response. People within our political movement have not tolerated the kinds of alleged actions we have seen presented against people who have been involved across the political spectrum. If we see the responses that have happened in various provinces, we have seen the strong response, the way in which people within our party and our movement in particular view these things, that it is completely unacceptable that people would abuse their position in the ways that we talked about.
Again, the proof is in the pudding in terms of our response. We encourage other parties to be engaged with a similar level of seriousness.",Conservative,Sherwood Park—Fort Saskatchewan,Garnett Genuis,Man
2018-10-16,"Mr. Speaker, every time my colleague speaks, I listen with rapt attention and again, the member's speech was an amazing one.
One of the things he touched on briefly that I would like him to flesh out a little more was the media complicity in some of these scenarios. I noticed that the Canadian media was enthralled with the Kavanaugh case. From my perspective, it looked like we spent two weeks on that set of allegations and yet when our own Prime Minister is faced with allegations, we seem to spend about two minutes on it. I wonder if my colleague has any comments regarding that.",Conservative,Peace River—Westlock,Arnold Viersen,Man
2018-10-16,"Mr. Speaker, I do not have much experience personally in the media business. It is not really my area of expertise, the editorial decisions they choose to make and not make. 
It does seem in general that in Canada we have a great deal of interest in what happens in the United States. Sometimes the dynamics are very engaging to watch, but at the same time, judicial legislative processes in the United States are not things that we have any kind of direct control over. Our focus should probably be on asking how we respond to these issues and hold people accountable in the Canadian context. 
During the summer there was a very serious allegation. There was some coverage about the issue in the media in terms of the Prime Minister's alleged action, the allegations that came out involving groping a number of years ago. There has been some discussion of this in the media. It is a question of the response that has come from people at the political level. I mentioned the words of the former status of women minister, the minister responsible for bringing this forward and her decision about how to communicate about that issue. We have not heard any criticism from members of the government on the way the Prime Minister handled this or the words that he spoke. 
My contention is that we need to respond to these issues in a way that sets a human standard for behaviour, not a this is the position for this party and this is the standard for someone else.",Conservative,Sherwood Park—Fort Saskatchewan,Garnett Genuis,Man
2018-10-16,"Mr. Speaker, I have a lot of respect for our hon. colleague. I listened intently to her speech. I have a very simple question.
In the member's opinion, do victims of harassment and violence experience such violations differently from the perpetrators?",Conservative,Cariboo—Prince George,Todd Doherty,Man
2018-10-16,"Mr. Speaker, I have some concerns with the bill. I agree with my colleague, and I commend the committee for its work in accepting amendments from various parties. 
Looking through the bill, though, I believe there are still some gaps in terms of ensuring that we take politics out of the decision-making. In one aspect, there is a portion of the bill that states that no complaint can come forward after an employee has been out of that employment for three months. However, the minister of labour has the authority to extend or offer an exemption to that timeline, in perpetuity. I am concerned that this introduces politics into this legislation, which we worked very hard to eliminate. 
I would like the member's opinion. Are there some opportunities to work further to improve this bill and remove any options or any optics of political influence in this legislation?",Conservative,Foothills,John Barlow,Man
2018-10-16,"Mr. Speaker, I appreciate the opportunity to ask my hon. colleague this question one more time. Perhaps, in my delivery, I was not succinct and clear. I want to give her another opportunity.
In our hon. colleague's opinion, could the victims of violence and harassment experience such violations differently from their perpetrators?",Conservative,Cariboo—Prince George,Todd Doherty,Man
